Id,ProductId,UserId,ProfileName,Score,Text
2044,B007I7Z3Z0,A2KMY4RVMJ1EP6,faeriemyst,1,"I was quite excited to try Lipton's new Tea & Honey To Go packets. While I was a bit skeptical of the five calories proposed for each 8-ounce serving, seeing as how honey is a fairly high caloric sweetener, I figured I'd give it a go anyway. So after receiving the tea, I mixed it up per the instructions and took a sip. Yowzas! The tea was super sweet with a bit of strawberry flavor and no tea that I could taste. I ended up watering the tea down enough that one packet, which is usually two servings, ends up as four or five 8-oz. servings. The berry flavor became very diluted while there was still that taste of icky sweetness. Overall the berry flavors and tea are weak, even undiluted, and I noticed no honey flavor what-so-ever, so took a look-see at the ingredients where I spotted sucralose (an artificial sweetener) thrown right in the middle of things. Now that is where the sweetness is and don't take kindly to that addition, as I avoid artificial sweeteners whenever possible. Seeing as how Lipton is sneakily claiming this is sweetened with honey (And look! NO aspartame!), with no mention that in actuality the sweeteners are honey granules, which are made from both honey and sugar, and sucralose except by viewing the ingredients list, makes me angry because I've been swindled. Yeah, this is natural all right. I'm definitely not going to trust Lipton's marketing from now on and urge them to think about switching to a natural sweetener such as stevia. So if you like your food natural, best to skip this, but if you're not so picky and don't mind artificial sweeteners in your food, then give it a go if you're interested. I'll not be trying any other flavors of this product."
2045,B007I7Z3Z0,A2MSQNPTNAAGL1,P. Cannon,1,"Tea&Honey hmmm sounds like it might be all natural but it's NOT. Before I even opened this box, the smell of it turned me off. I poured this into 20 ounces of water which was even more then the 16 oz it called for and then tasted it, GACK, this is clearly not honey!  One swallow and I tasted this in my throat and mouth for an hour and the after taste is horrible. Even the glass I poured it out of, I couldn't get the smell out of even after washing it. This is so putridly sweet I could barely swallow it. I assumed this was as the front of the box said in BIG letters Tea&Honey, well it's not just sweetened with honey. The misleading product labeling did not clearly state that this is full of Sucralose (Nutrasweet by another name) and Maltodextrin two products I would NEVER put in my body knowingly. Both make me sick and give me migraines. Question is WHY? Why would you put artificial garbage, chemical sweetener in green tea that was already sweetened with sugar and honey?<br /><br />Lipton, this product is very misleading. You should Clearly state ""Artificial Sweetener"" and or ""Diet"" on the FRONT of the package so people who care what they put in their bodies won't buy this by mistake. Can't you just keep it all natural?"
2046,B007I7Z3Z0,A3G5MOHY1U635N,"APF ""SPB-RU""",2,"The product's name lead me to believe it would be naturally flavored with flavors I like.  Unfortunately, the flavor of the artificial sweetener is very pronounced and it is a flavor I strongly dislike.  I do not use artificial sweeteners and avoid artificially sweetened beverages because I do not like the flavor, not for health reasons.<br /><br />I used one packet per 24 oz bottle of water and I am sure that if I were to mix it per instructions it would be way too sweet.  I was not able to taste honey or pomegranate.  Blackberry is somewhat pronounced, although not as a natural but as an artificial blackberry flavor.<br /><br />I also had a problem with packaging.  When I tore the corner of a packet at notch, the resulting hole was too small for the contents to pour out.  I had to jiggle the packet and push the contents out.  That created a cloud of fine dust which I inhaled - not pleasant.  I struggled with the second packet as well.  It is possible that it is just the batch I received that did not have the tear notch punched properly.<br /><br />The description says ""Sweetened with honey, made from real tea leaves and real fruit flavors."" I am surprised this kind of marketing is allowed or tolerated.  It is just as much (probably more if you consider contribution to the total sweetness) sweetened with artificial sweeteners as it is with honey.  As for the green tea or pomegranate flavor...  Who can tell that this tastes anything like either one of those things?  It seems like a manufacturer can show to a cousin of a random employee a picture of tea leaves and pomegranates and let them listen to bees buzzing and then claim that the product was made with tea leaves, honey, and real pomegranate flavor.<br /><br />I would not buy this product the way it currently is."
2047,B007I7Z3Z0,AQMBXVC1AJDVZ,"Priscilla Grant ""Peegee""",1,"I wanted to like this, but I didn't. It was too sweet and in fact it didn't taste much like tea to me. I feel bad about saying this, because I'm a Lipton Tea lover. I make iced tea by putting three tea bags in a two quart bottle and setting it in the sun for a day and that kind of iced tea is so very much better than this. Sorry, Lipton, I wanted to like this, but I didn't, not a bit."
2048,B007I7Z3Z0,A1URMXEEWEQR6V,Jeremiah L. Olson,2,"I was so excited to get this through the Vine program as it sounded delicious.  I love nearly all drinks that contain blackberry or pomegranate so I thought this would be a home run.  What a disappointment!  I cannot even describe the taste aside from to say it is very artificial.  The clean crisp natural taste that was expected never occurred throughout the two packages that I drank.  The smell was even artificial.  In fact when I first smelled it, I nearly dumped it down the drain.  It also took some time and a lot of shaking for all of the particles to dissolve into the water.  I did not enjoy this product and will probably not buy or even finish the remaining in the package that I have."
2049,B007I7Z3Z0,A23RZIU0N8K2KR,M. Caceres,2,"This product has sugar, honey, sucralose, and maltodextrin. Sucralose is approximately 600 times as sweet as sucrose (table sugar), twice as sweet as saccharin, and 3 times as sweet as aspartame.<br /><br />On the front package it says:<br />Tea & Honey<br />Iced Green Tea: Blackberry Pomegranate Flavor with other Natural Flavor<br /><br />Back of package:<br />Liption Tea & Honey is a low calorie iced tea mix you can feel good about simply because it is made with real ingredients<br />- sweetened with honey<br />- made from real tea leaves<br />- real fruit flavors<br />with 5 calories per 8 fl oz serving and no aspartame - you know it taste good!<br /><br />This product is being falsely advertised as all natural when Aspartame has the same problems as sucralose!<br /><br />You can NOT taste the tea, you can sorta taste the honey as a base. It taste just like Splenda. I was very disappointment because it did not taste like tea, but red juice made with splenda."
2050,B007I7Z3Z0,A2I3XS9TO93Q0F,"Michael Meredith ""e-Mike""",2,"I like the tubular packaging in concept, but it's not as convenient as one might hope, especially since the flavor of the tea is rather weak by my standards.  I'm not over the top on liking strong tea, but by the same token I do want some flavor without having to double the mix."
2051,B007I7Z3Z0,A3KF8W2F9YFAB3,Dusty,1,"I was very excited when I saw this product and it stated it was sweetened with honey.  I did not see anywhere that it also contained sucralose (sweetener) which I dislike very much until I actually received the product.  I also found out at this time that this is a purchase that cannot be returned to Amazon.  PLEASE, in the future, list all ingredients on products."
2052,B007I7Z3Z0,A3NOBH42C7UI5M,"Carol ""kepela""",1,"very little of either, green tea or honey. It's mostly sweetner, real and artificial, with a touch of tea power. I was really disappointed."
2053,B007I7Z3Z0,A2F09EWKV3MTO2,StillWaters,1,"When I read the description, it said it was sweetened with honey. I didn't realize that just because it says on the box that it's sweetened with honey, doesn't mean it isn't sweetened with an artificial sweetener also! The company is clearly trying to mislead consumers by pretending it's somehow ""natural"" because it's sweetened with honey and doesn't contain aspartame, but the truth is that it has sucralose. I personally do not like consuming artificial sweeteners and I think it is ridiculous that this company is trying to mislead consumers."
2054,B007I7Z3Z0,A3EP6YVAYS9YM3,Book Worm,4,"I really do like these Lipton To go Stix.  I've tried the Backberry/Pomegranite, Mango/Pineapple, and the Strawberry /Acai.  My favorite is the Mango but the strawberry is a close second.  They are convenient, just put one packet into a bottle of water, shake and go.  They completely dissolve and are only 5 calories.  Especialy with the weather getting hotter, I will be drinking a lot more of these."
2055,B007I7Z3Z0,A2SDRCBPIAXVDW,J. Plummer,2,"I tried both this flavor and the pomegranate version and while both were unpleasant, at least this one is somewhat tolerable.  By initial appearances, this looks like it could be very good.  Sweetened by honey - good, natural - good, but then take a look at the actual ingredients.  Not much natural about this.  Sure honey is one of the ingredients, but so is sucralose.  I know plenty of people are fine with this or use it as a substitute for sugar for dietary reasons, but I can't stand the stuff.  Of course tastes vary between any two people and you may enjoy this, but be aware that it does contain artificial sweeteners if that is not what you are looking for."
2056,B007I7Z3Z0,A3EP6YVAYS9YM3,Book Worm,4,"The predominant flavor of this drink mix is blackberry with a hint of pomegranate.  I enjoyed this drink mix.  But I would have to say that the mango pineapple version of this is slightly better.  The sticks/packets are  also very convenient.  Each packet is just enough for a 16 ounce water bottle.  After a vigorous shake, the powder totally dissolves.  There is a slight aftertaste, but it is less than the Crystal Light drink mixes.  These are good for quick, on-the- go drinks."
2057,B007I7Z3Z0,A3IMO49QD6OYKN,D. A. Ross,4,"<span class=""tiny""> Length:: 3:18 Mins<br /><br /></span>The GOOD:<br /><br />* Conveniently-sized portions make for great drinks on-the-go<br />* Taste is excellent, if not too sweet. Mango is the predominant flavor, with hints of green tea and pineapple. Refreshing!<br />* Lower in calories than many of the sugared drinks on the market, making for a more nutritionally-sound purchase<br />* Quick and easy to make, without having to wait for tea to brew and cool<br />* Mixes well in water<br /><br />The BAD:<br />* Those wanting to shy away from artificial sweeteners may not like the addition of sucralose<br />* Not quite as cost-effective as simply brewing bags or loose leaf tea<br /><br />The VERDICT:<br /><br />* A winner! Lower pricing and alternative natural sweeteners (such as stevia extract) would have pushed it to a 5, but the Lipton To Go Stix are definitely an easy and tasty drink, wherever you go!<br /><br />Nutritional Content:<br /><br />Serving Size 1/2 packet (1.9g)<br />(makes 8 fl oz prepared)<br />Servings Per Container: 20<br /><br />Amount Per Serving:<br />Calories: 5<br />Total Fat: 0g<br />Sodium: 0g<br />Total Carbohydrate: 1g (0%)<br />Sugars: 1g<br />Protein: 0g<br />Vitamin A: 10%<br /><br />Ingredients: Honey Granules (Sugar, Honey), Citric Acid (Provides Tartness), Green Tea Powder, Sucralose (Sweetener), Maltodextrin (Corn), Hibiscus Extract, Natural Flavor, Beta Carotene (For Color)"
2058,B007I7Z3Z0,A26KHZE0HTS057,Burgmicester,3,"As far as dry iced tea mixes go, this is a very average product.  The flavor is light, not bold.  The honey sweetening is absent in taste.  It could have been blackberry or wild berry or any berry.  The packaging is very nice, however and makes for taking this with you in a purse or pocket.  Add to 16 oz of water and you have tea."
2059,B007I7Z3Z0,A3JHC8O59WDHFZ,Silea,2,"Blackberry and pomegranate, green tea, and honey sounds like a lovely combination. Unfortunately, none of those flavors come through in this product.<br /><br />Despite a honey and sugar combination being the first ingredient, the artificial sweetener dominates the flavor of this drink. A berry-fruity-acidic flavor is the next most prominent, but if i'd tried this drink blind i don't think i ever would have guessed it was supposed to be blackberry and pomegranate. I couldn't catch the faintest whiff of green tea flavor or honey, no matter how hard i tried.<br /><br />When i made my first glass of this, i probably mixed it too strong. A single packet (two servings) is supposed to go in a 16.9 ounce bottle of water, but i just mixed mine into a glass. It took a fair bit of stirring to get it to dissolve.<br /><br />My first sip was of an overwhelmingly cloying mixture. It was like being punched in the mouth with fake sugar.<br /><br />I poured half the glass out, and refilled with water. Same experience, but more of a slap than a punch. I continued pouring some out and refilling with water, hoping that at some point it would taste less like fake sugar and more like any of the components advertized on the front. Unfortunately, as i diluted it more and more, the acidic generic fruit flavor faded out, while the artificial sweetener stayed strong. Never did green tea or honey visit my tongue.<br /><br />I suppose for a person totally habituated to artificial sweeteners, this product will taste entirely different. However, if you assume based on the fact that 'honey' is featured prominently on the front of the box that this product is naturally sweetened, you're in for a nasty surprise."
2060,B007I7Z3Z0,A11K70GWSB7A5Z,Nicole Del Sesto,4,"I liked the flavor of this product.  It was fruity and a bit tart.  It doesn't really taste like ""iced tea"".  I know the green tea flavor is more mild, so if you are looking for an iced tea tasting beverage this isn't it.<br /><br />The serving size is half a packet to 8 ounces of water, so really what you are looking at is one packet to a normal sized water bottle (16.9 ounces) which puts it at 10 calories vs. 5.<br /><br />The product boasts ""No aspartame"" but it does contain sucralose, so it still has that artificial sweetner taste.  That doesn't bother me at all, I'm used to it.<br /><br />I found it dissolved quickly in the water and I wasn't dealing with undiluted chunks.<br /><br />This won't become my new beverage of choice or anything, but it's tasty and easy."
2061,B007I7Z3Z0,A3GS7OZXUEW48R,Gene Cloner,5,"This is a ready to go (instant) ice tea powder in 2 cup pouches. It's real easy to make - you can drop the contents of each pouch in to either a bottle of water or two cups of water and you have ice tea. It dissolves fairly easily even in cold water. The ingredients include honey and sugar, citric acid, green tea, sucralose, maltodextrin, hibiscus extract and beta carotene. The mango and pineapple flavors are very subtle and do not influence the taste too much. It's great and refreshing on a summer afternoon."
2062,B007I7Z3Z0,A2EXGRAA6QW96Z,"J. A. Bell ""she reads xyz""",5,"I like this blackberry pomegranate iced green tea almost as much as I liked the mango pineapple. It's also full of flavor, very sweet and has only 5 calories and 10mg of caffeine per 8 ounce serving.<br /><br />Ingredients: honey granules (sugar, honey) citric acid (provides tartness), green tea powder, hibiscus extract, sucralose (sweetner), maltodextrin (corn), natural flavor, blackberry juice solids, isomalt, soy lecithin, pomegranate juice solids.<br /><br />Simply delicious and I appreciate that it's low in sugar and carbs."
2063,B007I7Z3Z0,A1BVFLQ89LAI0K,WonderBunny,3,"I really like the ""on the go"" mixes that are single or double servings in a tube. I drink the Ocean Spray and Crystal Light ones all the time. I like iced tea so I figured that I might like this too. That wasn't the case. I found this didn't mix in as well and while it smelled awesome, the favor just wasn't there for me. It smelled like strawberries but didn't really taste like them. There was maybe a hint of strawberries when you first take a drink but the after taste from the green tea didn't really work for me. I think I'd skip these next time."
2064,B007I7Z3Z0,A26BU3ZU0R5IPF,*~ Sunshine ~*,4,"I've had a number of instant drink packet mixes in the past from various vendors.  This, Lipton Iced Green Tea mix, is similar in the fact that it comes in a box of 10 packets, each ready to mix into a 16.9 oz. bottle of water or a like-sized glass of water.  I used it in a glass, stirring with a spoon, and it dissolved quickly for me.  I found it to be quite strong even with added ice, and ended up adding more cold water to suit my taste. I thought the flavor was good.  I could taste the honey, blackberry, and pomegranate flavors but found it was a bit overly sweet, and this comes from a confessed sugar junkie. Still, I enjoyed it after adding the water and would choose it again.<br /><br />Interestingly enough, a serving is only 8 ounces, though you mix each packet in a 16~oz. bottle of water.  I can't imagine what the purpose of making this distinction is, other than to qualify the ""5 calories per serving"" claim on the front of the box.  Would 10 calories a serving be a deal breaker for most people?<br /><br />There are no other noted nutrition values besides 1 gram of sugar and 10 mg of caffeine per serving.  It states that each 8 ounce serving contains 60 milligrams of flavonoids, which is more than cranberry juice and almost twice that in orange juice.  From an internet reference, ""Flavonoids have antioxidant activity. Flavonoids are becoming very popular because they have many health promoting effects. Tea flavonoids have many health benefits. Tea flavonoids reduce the oxidation of low-density lipoprotein, lowers the blood levels of cholesterol and triglycerides.""<br /><br />To summarize, I enjoyed this drink and would purchase it again.  It is convenient, tasty, and provides a few health benefits."
2065,B007I7Z3Z0,AK7CAW3N1XZV6,"Beth Cholette ""doctor_beth""",4,"I'm an iced tea lover, and I enjoy most varieties, including green tea.  I tend to prefer plain/lemon teas to other fruit types, however, but I still decided to give this product a try, as I liked the idea that the tea is sweetened only with honey (i.e., no artificial sweeteners).  According to the packaging, each 8 oz. serving has 5 calories and 10 m.g. of caffeine.<br /><br />I really love the convenience of the little individual packets!  They are easy to tear open, and you could toss one in your bag/purse or bring them to work (which is what I did).  The dry crystals dissolve nicely in water.  For my own tastes, the tea was a bit too fruity--although it didn't taste like fruit punch (which is what I don't like about some fruit-flavored teas), you can definitely taste both the berry and pomegranate flavors.  However, I could also discern a tea taste as well as a touch of honey.<br /><br />Overall, this is a very good product, and I would definitely recommended it to those who enjoy fruit teas."
2066,B007I7Z3Z0,A29C0Z6BY8HB9H,Mom of three,3,"I tried this Strawberry Acai Decaf Green Tea Mix along with my two daughters ages 10 & 12. My 10 year old didn't care for it, on the other hand, my 12 year old liked it and said it tastes like liquid strawberry jello. A serving size is 1/2 a packet and 8 oz of water, only 5 calories, and 1 gram of sugar. It is sweetened with honey and also sucralose. It is perfect for the 16.9 oz water bottles which would be double the serving if you are counting calories but still only 10 calories and 2 g of sugar. It does say it's Decaf Iced Green Tea, strawberry acai flavored. I don't taste any iced tea at all, if you like strawberry flavored drinks then you'd probably like it, because strawberry is definitely the only flavor you taste. It's great drink for kids being so low calorie and so low in sugar as compared to the usual juices for kids and the packets are also very easy to open. I only gave it 3 stars because for me it just wasn't the flavor I was looking for, I wanted to be able to taste the iced tea. I would try a different flavor or maybe just the plain iced tea."
2067,B007I7Z3Z0,ARSQ2F9U315WG,Biblioholic Beth,4,"I was curious to try this, as the ""Honey"" part caught my eye. I have tried the previous edition that had the aspartame, and it had a strange aftertaste that I wasn't fond of. I like to have little packets like this to keep in my purse or in the car though, and the flavor sounded pretty good.<br /><br />As soon as it arrived, I read the box. I wanted to see what the ingredient list was. And so I must say, if you're looking for something with no artificial sweetener at all - BEWARE. This does not have aspartame, but it DOES have sucralose (otherwise known as SPLENDA). I was a bit disappointed when I read that, as I was hoping it was just honey as the sweetener.<br /><br />However, I went ahead and made some - I even measured out the 16.9oz so that my initial taste-test could be as accurate as possible. I smelled the packet when I first opened and could definitely smell the mango. The pineapple was less pronounced. Then I the water in a glass container with a lid (I wanted to see how well it dissolved). One good shake and I could still see some bits (probably the honey) floating around. Two more really good shakes and other than a small bit in the bottom, it was all dissolved. I opened the lid of the container and took another smell - again, very strong mango, with a bit of pineapple. It smelled really good. As for the taste - it lives up to the smell. I really like it. I don't get any aftertaste from the sucralose, and the fruit flavors are not too strong. It's not overly sweet, though that is individual taste and can be easily fixed by adding a bit more water.<br /><br />Overall, despite my disappointment with the addition of sucralose (which is why I gave it 4 stars vs. 5), I would happily buy this. It tastes delicious, can be adjusted for taste, dissolves easily, and is convenient to carry around."
2068,B007I7Z3Z0,A70NFM6KHU24F,Trevor Burnham,1,"There's a stark disconnect between the front of the product's packaging (which promises ""Iced Green Tea"" with honey and natural fruit flavors) and the actual product. Lipton could conceivably have marketed convenient packets of gunpowder green tea, with its characteristic bitterness subtly curbed by tiny amounts of honey and fruit oils. Such a product might have been a hit with the health-obsessed, ingredient-conscious crowd that already enjoys unsweetened tea. Instead, they decided to go for a more mainstream audience: people who crave sweet-as-soda beverages, but want to feel good about what they're drinking.<br /><br />The result is a product that's almost indistinguishable from <a href=""http://www.amazon.com/gp/product/B001EQ5DHE"">Sugar Free Kool-Aid</a>, but will likely be brought to market at a much higher price point based on its supposed healthfulness. The Lipton Stix packaging brags that (unlike Kool-Aid) it's got ""no aspartame""--because it uses the artificial sweetener sucralose (aka Splenda) instead. Yes, green tea powder is the third ingredient (after honey granules and citric acid)--but to give you an idea of how much tea there is in this ""tea mix,"" a chart on the side brags about Lipton Stix containing 60mg of flavonoids per serving, comparing favorably to cranberry juice and orange juice. This is an extremely selective comparison. Most pertinently, a cup of tea typically contains anywhere from 200mg to 1000mg of flavonoids, depending on the variety, density, and brewing process.<br /><br />Now, it's one thing to emphasize a product's naturalness (""natural flavors,"" ""made with real ingredients,"" ""tea & honey,"" ""real fruit flavors"") without mentioning the artificial sweetener anywhere other than the ingredient list. But there's one claim that I believe to be overtly deceptive: ""sweetened with honey."" Let's examine that. Honey is listed in the ingredients as ""Honey granules (sugar, honey),"" which means that there's actually at least as much sugar as honey in the product. A half-packet serving has ~1g of sugars, so even under the generous assumption that there's as much honey as pure sugar, there's only about half a gram of honey per serving. Is it conceivable that you could detect half a gram of honey in 8oz of water? Certainly not if you add enough sucralose to make that 8oz of water taste as sweet as fruit juice (~25g of sugars).<br /><br />So to summarize: At best, honey accounts for 1/50th of the sweetness in Lipton Stix that the sucralose provides. Shame on you, Lipton."
2069,B007I7Z3Z0,AFK893ELKDPY,Irene Watson,1,"If you are thinking this ice tea is sweetened with honey only don't buy it.  Yes, it has honey as a sweetener but it's ""honey granules (sugar, honey.)"" As well, other sweeteners are sucralose, maltodextrin, and isomalt.  These ingredients are not disclosed in the description but they are on the package.  I have no idea how it tastes because I didn't taste it; my preference is not to ingest chemical sweeteners or sugar.  In addition, one 8-ounce serving has 10 mg caffeine; one packet is two servings.<br /><br />I'm only giving this product 1-star because of  lack of disclosure.  When I read the description in the Vine Newsletter I was under the impression this product was sweetened with honey only. This is not the case.  If you don't mind sugar or chemical sweeteners then I suggest you read other reviews about flavor."
2070,B007I7Z3Z0,A1Z4IBWYWNYN6P,Canary,1,"Ok, so I don't normally use strong language but after receiving a free sample of Lipton Mango Pineapple Iced Green Tea Mix I couldn't spit far enough.  Sweetened with honey?  Right. Read the fine print. This is a cocktail of artificial and ""natural flavor"", stuff that should never be in a fine brew. It leaves an after taste that just won't go away and to put it nicely, well . . I can't put it nicely. Awful awful stuff! This one doesn't deserve a rating."
2071,B007I7Z3Z0,A1MBXP3NZM2BUO,nguyen tran,2,"I really don't know why they made the tea ridiculously sweet. With that much sugar in the tea, they will make obesity worse in the US. If you care about your health, stay away from such product."
2072,B007I7Z3Z0,A35CCGJDNXUDY9,"Sandra Brazier ""Artist, educator, and musician""",5,This Lipton to Go Stix Iced Green Tea Mix with blackberry and pomegranate is delicious. The single pack is perfect to fill a water bottle with delicious flavor. It is easy to use too! All you have to do is tear the easy-to-tear packet and pour it in. The bag is small enough to allow you to pour the package's contents easily into the bottle without spilling it. I highly recommend this delicious beverage.
2073,B007I7Z3Z0,ATTK7J5JWVDYD,"Mrs. Howard ""Army Wife""",5,these are the best super yummy and i never get sick of the flavor. a little bit pricey but not filled with sugar
2074,B007I7Z3Z0,A2AR53VO0NN28H,Sue E. Weisensel,5,water is good for you but can't drink as much as dr. want to drink can with the lipton tea and it taste great.  will keep up.
2075,B007I7Z3Z0,A1VUSVE0OPRTLP,Linda,5,I realy like this tea. It is very easy to mix. Has a great taste. Got it for a very good price from Amazon
2076,B007I7Z3Z0,A285ZUWWW2I5W5,carmell137,4,"I'm so happy to find a really good tasting drink mix that's low calorie but made with better ingredients! No artificial colorings, and no aspartame! Thank you Lipton! I'm now a devoted customer! I would have given it five stars but there is sometimes a packaging flaw when the packets are crumpled in the box and hard to remove without several coming out at once."
2077,B007I7Z3Z0,A28VSLK5PMWRBS,Rusty Shoulta,5,"This tea is great.  It was a gamble buying it without trying it, but kids and I are very glad I did.  This is ONLY for those who love a very sweet, fruity tea."
2078,B007I7Z3Z0,A2CP5IJGNU013J,Zafar,5,"My wife and i love this, it tastes great and it healthier then sodas. would definitely purchase again. maybe even try other flavors."
2079,B007I7Z3Z0,A35H8JFSHVF7JR,Bren,4,"Product is pretty good for instant tea. Taste is OK. Only problem is that I had to buy 10 pk (12/pk) to get it because it was not available in my local store. Oh well, it will last quite a while."
2080,B007I7Z3Z0,A2EAUE77SNUX1T,"Shelly Collins ""never enough time""",5,"I usually don't like sweetened teas but this is really good. I will try the other flavors as well, we keep a gallon in the fridge at all times."
2081,B007I7Z3Z0,A7T2GNBCJCSYK,"Robert J. Owens ""QuincyBob""",5,"I got this on a gold box deal.  The deal was twelve boxes with ten mixes in each box. That adds up to 120 mixes for the whole order.  The directions say to mix one individual packet to a one liter bottle of water.  I found that it was too sweet for my taste.  I mix one packet in an empty one quart power drink bottle and I find this palletable to my tastes.I enjoy the flavor so I mix several quart bottles and partially freeze them and have plenty of water bottles to drink while I work outdoors in this heat and keep me hydrated all day long. They also had a coupon for $3.00 off the order.  I ended up paying $12.00 that makes me 120 quarts of this drink mix.  To me, that is a bargain.  I hope others got this incredible bargain."
2082,B007I7Z3Z0,A1GPSZB8V7FMG5,ezjay,4,"I bought the ""Black Currant Raspberry Black Tea"" flavor and like it. The primary flavor is the fruit, but you can also taste the black tea under it. I saw some people complaining about not enough tea flavor in the green tea based flavors, but I think the problem is just that green tea naturally has a light flavor. Since this one uses a black tea, it is not a problem.<br />I also tried the ""Blackberry Pomegranate Green Tea."" I don't mind the flavor, but it is much more like Koolaid, with a very strong sweet pomegranate flavor and little tea flavor."
2083,B007I7Z3Z0,A2WM1G7B5YU0CT,Nick N,4,"I love the Mango Pineapple Stix! It's a great balance between a sweet tea and juice (tastes great with vodka too). I was suprised by how many were here too! There is a ton of these little stix. The taste is refreshing, my new favorite summer drink.<br /><br />Only complaints that do not give this a 5 star (not the taste, but the packaging:<br />1) There are literally 12 packs of 10 stix, lots of cardboard and wasted packaging. You'd think they'd be a bit more efficient and have them all in once box.<br />2) The tear to open each stix sometimes rips all the way down the packaging, getting powder everywhere. The first time I opened these, powder got everywhere. Crystal Light packets open across the top horizontally. These have the slit vertically, it's not good. Beware.<br /><br />Even with the horrible packaging, I love these and will be buying more!"
2084,B007I7Z3Z0,A3MYNS21528COD,Terri Merritts,5,"I got a sample of the Mango/Pineapple flavored tea and really liked it a lot so I now buy this product regularly in the grocery store.  I am on the go a lot and like to keep a cooler of ice with bottled water in it in the back seat. Plain old water is just boring after a while. I do carry a bottle of home brewed iced tea with me but still I like to use the little to-go stix of all sorts from different companies and this is a very nice addition to my options.  I really liked the Mango one so I tried the blackberry/pomegranate one and liked it less. My favorites are the mango, peach, and strawberry ones.<br /><br />As a diabetic, I like to watch the calories and carbs and this is a refreshing way to flavor water without a lot of sugar. It is quite convenient to carry along to flavor water and tastes fruity. If you are avoiding sugary drinks , this is a good choice. Kids also love this and it is nice if you are having a fast food lunch with kids to carry along a cooler of ice with bottles of water and add their choice of Lipton To Go Stix to the water instead of buying tooth-rotting sugary sodas at restaurants. There is only one gram of carbs and it has 10% of your Vitamin A requirements (at least the Mango Pineapple one does). It is made with real green tea leaves instead of just artificial flavoring and green tea has health benefits.<br /><br />I recommend this product."
2085,B007I7Z3Z0,A58G6VXS9P15Q,Mia,5,"I have purchased every one of the tea flavors they make. This is my personal favorite. The aroma is pleasing, the taste is refreshing and the overall experience is wonderful.<br />The honey is what makes it my first choice. I don't need to add Splenda or other additives. It is all natural which I consume frequently."
2086,B007I7Z3Z0,AK9Q7JLFPP3BJ,Darcy Bee,4,"While attempting to avoid aspartame flavored drinks I found the Lipton Tea with Honey in the Blackberry Pomegrante flavor.  It tastes good, although it can be a bit too sweet.  Instead of adding one package to 8 ounces of water I add it to 16 which makes it better.  The first ingredient is Honey Granules which is a combination of honey and sugar, and several ingredients later is Sucralose.  While I prefer to avoid artificial sweeteners all together I do not mind Sucralose (generic for Splenda) as much as I dislike aspartame.<br /><br />It also has 60 mg of flavanoids per serving.  All in all I would recommend this product."
2087,B007I7Z3Z0,A1HYH206E18XVC,Bass Cadet,3,"As someone who drinks green tea every day at work, I thought this would be a good selection. It seemed to have everything I like: green tea, mango, honey. It does, but unfortunately, it also includes some non-desirables. For me, Sucralose is an unproven benefit and I generally avoid it if possible.<br /><br />It is too bad Lipton adds it to this tea. It over-sweetens the tea and adds the undesirable ingredient. I am used to the slightly bitter green tea taste and think covering it up takes away from the overall appeal. I would prefer a little more honey instead, but even then, I think unsweetened green tea is sellable as is. The mango flavor is about right, while I did not detect much, if any, pineapple flavor.<br /><br />Half a sachet is sufficient flavoring for a pint of water. Adding the entire sachet is excessive for my taste."
2088,B007I7Z3Z0,AKCZIJ6ZHE41D,"Jarucia Jaycox Nirula ""~A Pink American""",3,"Have been enjoying this tea with the warmer days here. Easy to mix and toss in a couple of ice cubes.<br /><br />If not for the following two complaints, I could give this product 5-stars:<br /><br />1) Half a pouch is deemed a serving. Okay, 5 calories vs. 10 calories isn't a big deal, but seriously who is only going to use half of one of these tiny tubes? Most people don't even understand how little 8oz is. Starbucks serves 8oz short drinks, but they don't list it on the menu and people would probably laugh when they saw the size...just as an example.<br /><br />2) Advertising that there is NO aspartame is hugely misleading because it 'suggests' there is no artificial sweetener since honey is prominently displayed and listed. Yes, there is no aspartame, but there's sucralose, which is also an artificial sweetener. And WHY even have an artificial sweetener when honey is the very first ingredient listed?<br /><br />I don't get why it's difficult to reconcile such issues as the ones I've noted here.<br /><br />Like I said, the tea is tasty and refreshing, but those who make the product, package the product and market the product need to get real."
